"Auftragskonto";"Buchungstag";"Valutadatum";"Buchungstext";"Verwendungszweck";"Glaeubiger ID";"Mandatsreferenz";"Kundenreferenz (End-to-End)";"Sammlerreferenz";"Lastschrift Ursprungsbetrag";"Auslagenersatz Ruecklastschrift";"Beguenstigter/Zahlungspflichtiger";"Kontonummer/IBAN";"BIC (SWIFT-Code)";"Betrag";"Waehrung";"Info"
"DE31440501990002345678";"02.04.2025";"02.04.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-26,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"02.04.2025";"02.04.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-90,20";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"02.04.2025";"02.04.2025";"FOLGELASTSCHRIFT";"KITA BEITRAG 04/2025";"";"";"";"";"";"";"Stadt Dortmund Elternbeitrag";"";"";"-250,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.04.2025";"03.04.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 04/2025";"";"";"";"";"";"";"Stadtwerke Dortmund AG";"";"";"-89,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"04.04.2025";"04.04.2025";"FOLGELASTSCHRIFT";"MAGENTA ZUHAUSE XL";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-49,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"06.04.2025";"06.04.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-87,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"06.04.2025";"06.04.2025";"FOLGELASTSCHRIFT";"MOBILFUNK FAMILIE 04/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"07.04.2025";"07.04.2025";"KARTENZAHLUNG";"DISNEY PLUS STANDARD";"";"";"";"";"";"";"DISNEY PLUS";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"07.04.2025";"07.04.2025";"KARTENZAHLUNG";"DECATHLON DORTMUND";"";"";"";"";"";"";"Decathlon Deutschland";"";"";"-64,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"08.04.2025";"08.04.2025";"KARTENZAHLUNG";"BURGER KING 2201";"";"";"";"";"";"";"BURGER KING";"";"";"-20,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"08.04.2025";"08.04.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-53,60";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"08.04.2025";"08.04.2025";"FOLGELASTSCHRIFT";"SPOTIFY FAMILY";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"09.04.2025";"09.04.2025";"KARTENZAHLUNG";"AMZN PRIME DE MITGLIEDSCHAFT";"";"";"";"";"";"";"AMAZON PRIME MEMBERSHIP";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"10.04.2025";"10.04.2025";"KARTENZAHLUNG";"DECATHLON DORTMUND";"";"";"";"";"";"";"Decathlon Deutschland";"";"";"-29,20";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"11.04.2025";"11.04.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-11,90";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"12.04.2025";"12.04.2025";"FOLGELASTSCHRIFT";"HAUSRAT HAFTPFLICHT UNFALL";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-68,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"12.04.2025";"12.04.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-13,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"12.04.2025";"12.04.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-27,90";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"12.04.2025";"12.04.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-14,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"13.04.2025";"13.04.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-160,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"14.04.2025";"14.04.2025";"FOLGELASTSCHRIFT";"ZUSATZBEITRAG 04/2025";"";"";"";"";"";"";"Techniker Krankenkasse";"";"";"-220,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"15.04.2025";"15.04.2025";"GUTSCHRIFT";"KINDERGELD 04/2025";"";"";"";"";"";"";"Familienkasse Nordrhein-Westfalen";"";"";"500,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.04.2025";"16.04.2025";"KARTENZAHLUNG";"BURGER KING 2201";"";"";"";"";"";"";"BURGER KING";"";"";"-21,60";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.04.2025";"16.04.2025";"LOHN  GEHALT";"GEHALT 04/2025 PERS.NR 8812";"";"";"";"";"";"";"Hoesch Werkstoffe Personal";"";"";"2.320,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.04.2025";"16.04.2025";"KARTENZAHLUNG";"ZALANDO BESTELLUNG";"";"";"";"";"";"";"Zalando SE";"";"";"-59,90";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"18.04.2025";"18.04.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-62,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"18.04.2025";"18.04.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-22,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"22.04.2025";"22.04.2025";"KARTENZAHLUNG";"SHELL STATION 2109";"";"";"";"";"";"";"Shell Station";"";"";"-67,30";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"24.04.2025";"24.04.2025";"KARTENZAHLUNG";"BURGER KING 2201";"";"";"";"";"";"";"BURGER KING";"";"";"-23,30";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"24.04.2025";"24.04.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-29,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.04.2025";"25.04.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 2 PERSONEN 04/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-98,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"26.04.2025";"26.04.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-82,30";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"26.04.2025";"26.04.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-40,60";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"26.04.2025";"26.04.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-85,90";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"28.04.2025";"28.04.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-23,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"28.04.2025";"28.04.2025";"LOHN  GEHALT";"GEHALT 04/2025 PERS.NR 3390";"";"";"";"";"";"";"Klinikum Dortmund gGmbH";"";"";"2.680,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"01.05.2025";"01.05.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-42,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"01.05.2025";"01.05.2025";"DAUERAUFTRAG";"MIETE 05/2025";"";"";"";"";"";"";"Wohnungsgenossenschaft Dortmund-Sued";"";"";"-1.450,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"01.05.2025";"01.05.2025";"KARTENZAHLUNG";"ZALANDO BESTELLUNG";"";"";"";"";"";"";"Zalando SE";"";"";"-65,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"02.05.2025";"02.05.2025";"FOLGELASTSCHRIFT";"KITA BEITRAG 05/2025";"";"";"";"";"";"";"Stadt Dortmund Elternbeitrag";"";"";"-250,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.05.2025";"03.05.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-4,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.05.2025";"03.05.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 05/2025";"";"";"";"";"";"";"Stadtwerke Dortmund AG";"";"";"-89,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"04.05.2025";"04.05.2025";"FOLGELASTSCHRIFT";"MAGENTA ZUHAUSE XL";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-49,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"06.05.2025";"06.05.2025";"KARTENZAHLUNG";"ARAL STATION 4471";"";"";"";"";"";"";"ARAL Tankstelle";"";"";"-94,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"06.05.2025";"06.05.2025";"FOLGELASTSCHRIFT";"MOBILFUNK FAMILIE 05/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"07.05.2025";"07.05.2025";"KARTENZAHLUNG";"DISNEY PLUS STANDARD";"";"";"";"";"";"";"DISNEY PLUS";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"07.05.2025";"07.05.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-31,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"08.05.2025";"08.05.2025";"FOLGELASTSCHRIFT";"SPOTIFY FAMILY";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"09.05.2025";"09.05.2025";"KARTENZAHLUNG";"AMZN PRIME DE MITGLIEDSCHAFT";"";"";"";"";"";"";"AMAZON PRIME MEMBERSHIP";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"10.05.2025";"10.05.2025";"KARTENZAHLUNG";"OTTO BESTELLUNG";"";"";"";"";"";"";"OTTO GmbH";"";"";"-97,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"10.05.2025";"10.05.2025";"KARTENZAHLUNG";"PIZZERIA DA VINCI";"";"";"";"";"";"";"Pizzeria Da Vinci";"";"";"-25,60";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"11.05.2025";"11.05.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-93,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"11.05.2025";"11.05.2025";"KARTENZAHLUNG";"SHELL STATION 2109";"";"";"";"";"";"";"Shell Station";"";"";"-62,60";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"12.05.2025";"12.05.2025";"FOLGELASTSCHRIFT";"HAUSRAT HAFTPFLICHT UNFALL";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-68,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"12.05.2025";"12.05.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-13,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"14.05.2025";"14.05.2025";"FOLGELASTSCHRIFT";"ZUSATZBEITRAG 05/2025";"";"";"";"";"";"";"Techniker Krankenkasse";"";"";"-220,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"15.05.2025";"15.05.2025";"GUTSCHRIFT";"KINDERGELD 05/2025";"";"";"";"";"";"";"Familienkasse Nordrhein-Westfalen";"";"";"500,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"15.05.2025";"15.05.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-70,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.05.2025";"16.05.2025";"LOHN  GEHALT";"GEHALT 05/2025 PERS.NR 8812";"";"";"";"";"";"";"Hoesch Werkstoffe Personal";"";"";"2.320,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.05.2025";"16.05.2025";"KARTENZAHLUNG";"MCDONALDS 4471 DORTMUND";"";"";"";"";"";"";"MCDONALDS DEUTSCHLAND";"";"";"-29,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.05.2025";"16.05.2025";"KARTENZAHLUNG";"SHELL STATION 2109";"";"";"";"";"";"";"Shell Station";"";"";"-58,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"17.05.2025";"17.05.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-6,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"20.05.2025";"20.05.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-6,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"20.05.2025";"20.05.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-16,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"23.05.2025";"23.05.2025";"KARTENZAHLUNG";"BURGER KING 2201";"";"";"";"";"";"";"BURGER KING";"";"";"-33,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"24.05.2025";"24.05.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-19,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.05.2025";"25.05.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 2 PERSONEN 05/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-98,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.05.2025";"25.05.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-125,20";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.05.2025";"25.05.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-42,60";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.05.2025";"25.05.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-105,90";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"28.05.2025";"28.05.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"28.05.2025";"28.05.2025";"LOHN  GEHALT";"GEHALT 05/2025 PERS.NR 3390";"";"";"";"";"";"";"Klinikum Dortmund gGmbH";"";"";"2.680,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"28.05.2025";"28.05.2025";"KARTENZAHLUNG";"MCDONALDS 4471 DORTMUND";"";"";"";"";"";"";"MCDONALDS DEUTSCHLAND";"";"";"-32,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"01.06.2025";"01.06.2025";"KARTENZAHLUNG";"SHELL STATION 2109";"";"";"";"";"";"";"Shell Station";"";"";"-84,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"01.06.2025";"01.06.2025";"DAUERAUFTRAG";"MIETE 06/2025";"";"";"";"";"";"";"Wohnungsgenossenschaft Dortmund-Sued";"";"";"-1.450,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"02.06.2025";"02.06.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-45,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"02.06.2025";"02.06.2025";"FOLGELASTSCHRIFT";"KITA BEITRAG 06/2025";"";"";"";"";"";"";"Stadt Dortmund Elternbeitrag";"";"";"-250,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.06.2025";"03.06.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-80,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.06.2025";"03.06.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-40,20";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.06.2025";"03.06.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 06/2025";"";"";"";"";"";"";"Stadtwerke Dortmund AG";"";"";"-89,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"04.06.2025";"04.06.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-175,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"04.06.2025";"04.06.2025";"FOLGELASTSCHRIFT";"MAGENTA ZUHAUSE XL";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-49,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"05.06.2025";"05.06.2025";"KARTENZAHLUNG";"SHELL STATION 2109";"";"";"";"";"";"";"Shell Station";"";"";"-91,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"06.06.2025";"06.06.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-17,20";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"06.06.2025";"06.06.2025";"FOLGELASTSCHRIFT";"MOBILFUNK FAMILIE 06/2025";"";"";"";"";"";"";"Vodafone GmbH";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"07.06.2025";"07.06.2025";"KARTENZAHLUNG";"KAMPS BACKSTUBE";"";"";"";"";"";"";"Bäckerei Kamps";"";"";"-11,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"07.06.2025";"07.06.2025";"KARTENZAHLUNG";"DISNEY PLUS STANDARD";"";"";"";"";"";"";"DISNEY PLUS";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"08.06.2025";"08.06.2025";"KARTENZAHLUNG";"DECATHLON DORTMUND";"";"";"";"";"";"";"Decathlon Deutschland";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"08.06.2025";"08.06.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-92,90";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"08.06.2025";"08.06.2025";"FOLGELASTSCHRIFT";"SPOTIFY FAMILY";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-17,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"09.06.2025";"09.06.2025";"KARTENZAHLUNG";"AMZN PRIME DE MITGLIEDSCHAFT";"";"";"";"";"";"";"AMAZON PRIME MEMBERSHIP";"";"";"-8,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"09.06.2025";"09.06.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-96,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"11.06.2025";"11.06.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-47,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"12.06.2025";"12.06.2025";"FOLGELASTSCHRIFT";"HAUSRAT HAFTPFLICHT UNFALL";"";"";"";"";"";"";"Allianz Versicherungs-AG";"";"";"-68,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"13.06.2025";"13.06.2025";"KARTENZAHLUNG";"BURGER KING 2201";"";"";"";"";"";"";"BURGER KING";"";"";"-23,90";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"13.06.2025";"13.06.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-62,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"14.06.2025";"14.06.2025";"FOLGELASTSCHRIFT";"ZUSATZBEITRAG 06/2025";"";"";"";"";"";"";"Techniker Krankenkasse";"";"";"-220,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"15.06.2025";"15.06.2025";"GUTSCHRIFT";"KINDERGELD 06/2025";"";"";"";"";"";"";"Familienkasse Nordrhein-Westfalen";"";"";"500,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.06.2025";"16.06.2025";"LOHN  GEHALT";"GEHALT 06/2025 PERS.NR 8812";"";"";"";"";"";"";"Hoesch Werkstoffe Personal";"";"";"2.320,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"16.06.2025";"16.06.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-24,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"17.06.2025";"17.06.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-24,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"18.06.2025";"18.06.2025";"GUTSCHRIFT";"JAHRESABRECHNUNG STROM GUTSCHRIFT";"";"";"";"";"";"";"Stadtwerke Dortmund AG";"";"";"187,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"19.06.2025";"19.06.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-88,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"20.06.2025";"20.06.2025";"KARTENZAHLUNG";"APOTHEKE WESTENHELLWEG";"";"";"";"";"";"";"Apotheke am Westenhellweg";"";"";"-45,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"20.06.2025";"20.06.2025";"KARTENZAHLUNG";"OTTO BESTELLUNG";"";"";"";"";"";"";"OTTO GmbH";"";"";"-66,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"21.06.2025";"21.06.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-23,10";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"22.06.2025";"22.06.2025";"KARTENZAHLUNG";"BURGER KING 2201";"";"";"";"";"";"";"BURGER KING";"";"";"-12,40";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"23.06.2025";"23.06.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-20,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"23.06.2025";"23.06.2025";"KARTENZAHLUNG";"ROSSMANN FIL 1104";"";"";"";"";"";"";"Rossmann Drogeriemarkt";"";"";"-19,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.06.2025";"25.06.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-32,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.06.2025";"25.06.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 2 PERSONEN 06/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-98,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"25.06.2025";"25.06.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-97,50";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"28.06.2025";"28.06.2025";"LOHN  GEHALT";"GEHALT 06/2025 PERS.NR 3390";"";"";"";"";"";"";"Klinikum Dortmund gGmbH";"";"";"2.680,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"01.07.2025";"01.07.2025";"DAUERAUFTRAG";"MIETE 07/2025";"";"";"";"";"";"";"Wohnungsgenossenschaft Dortmund-Sued";"";"";"-1.450,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"02.07.2025";"02.07.2025";"KARTENZAHLUNG";"EDEKA SAGT DANKE";"";"";"";"";"";"";"EDEKA Sander";"";"";"-62,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"02.07.2025";"02.07.2025";"KARTENZAHLUNG";"KAUFLAND 2210 DORTMUND";"";"";"";"";"";"";"KAUFLAND DORTMUND";"";"";"-111,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"02.07.2025";"02.07.2025";"FOLGELASTSCHRIFT";"KITA BEITRAG 07/2025";"";"";"";"";"";"";"Stadt Dortmund Elternbeitrag";"";"";"-250,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.07.2025";"03.07.2025";"KARTENZAHLUNG";"OTTO BESTELLUNG";"";"";"";"";"";"";"OTTO GmbH";"";"";"-75,70";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.07.2025";"03.07.2025";"KARTENZAHLUNG";"PIZZERIA DA VINCI";"";"";"";"";"";"";"Pizzeria Da Vinci";"";"";"-22,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"03.07.2025";"03.07.2025";"FOLGELASTSCHRIFT";"STROM ABSCHLAG 07/2025";"";"";"";"";"";"";"Stadtwerke Dortmund AG";"";"";"-89,00";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"04.07.2025";"04.07.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-33,90";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"04.07.2025";"04.07.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-22,80";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"04.07.2025";"04.07.2025";"FOLGELASTSCHRIFT";"MAGENTA ZUHAUSE XL";"";"";"";"";"";"";"Telekom Deutschland GmbH";"";"";"-49,99";"EUR";"Umsatz gebucht"
"DE31440501990002345678";"05.07.2025";"05.07.2025";"KARTENZAHLUNG";"BURGER KING 2201";"";"";"";"";"";"";"BURGER KING";"";"";"-26,50";"EUR";"Umsatz gebucht"
