"Auftragskonto";"Buchungstag";"Valutadatum";"Buchungstext";"Verwendungszweck";"Glaeubiger ID";"Mandatsreferenz";"Kundenreferenz (End-to-End)";"Sammlerreferenz";"Lastschrift Ursprungsbetrag";"Auslagenersatz Ruecklastschrift";"Beguenstigter/Zahlungspflichtiger";"Kontonummer/IBAN";"BIC (SWIFT-Code)";"Betrag";"Waehrung";"Info"
"DE18600501010006789012";"04.08.2025";"04.08.2025";"KARTENZAHLUNG";"DEAN+DAVID 7711";"";"";"";"";"";"";"dean and david";"";"";"-16,40";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"05.08.2025";"05.08.2025";"KARTENZAHLUNG";"DOENER HAUS CANNSTATT";"";"";"";"";"";"";"Döner Haus Bad Cannstatt";"";"";"-7,90";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"06.08.2025";"06.08.2025";"FOLGELASTSCHRIFT";"MITGLIEDSCHAFT L 08/2025";"";"";"";"";"";"";"Urban Sports Club GmbH";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"10.08.2025";"10.08.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-13,90";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"11.08.2025";"11.08.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-15,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"11.08.2025";"11.08.2025";"KARTENZAHLUNG";"SPOTIFY PREMIUM";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"11.08.2025";"11.08.2025";"KARTENZAHLUNG";"STARBUCKS STUTTGART HBF";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-8,30";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"12.08.2025";"12.08.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-139,30";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"13.08.2025";"13.08.2025";"KARTENZAHLUNG";"STARBUCKS STUTTGART HBF";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-9,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"13.08.2025";"13.08.2025";"KARTENZAHLUNG";"THALIA STUTTGART";"";"";"";"";"";"";"Thalia Bücher GmbH";"";"";"-11,50";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"19.08.2025";"19.08.2025";"KARTENZAHLUNG";"AMZN Mktp DE 771204";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-44,30";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"20.08.2025";"20.08.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-17,20";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"22.08.2025";"22.08.2025";"KARTENZAHLUNG";"ADOBE FOTO ABO";"";"";"";"";"";"";"Adobe Systems Software";"";"";"-23,79";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"28.08.2025";"28.08.2025";"LOHN  GEHALT";"GEHALT 08/2025 PERS.NR 2214";"";"";"";"";"";"";"Bosch Rexroth Personalservice";"";"";"3.120,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"01.09.2025";"01.09.2025";"DAUERAUFTRAG";"HAUSHALT 09/2025";"";"";"";"";"";"";"Gemeinschaftskonto Riedel";"";"";"-1.500,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"06.09.2025";"06.09.2025";"KARTENZAHLUNG";"STARBUCKS STUTTGART HBF";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-11,80";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"06.09.2025";"06.09.2025";"FOLGELASTSCHRIFT";"MITGLIEDSCHAFT L 09/2025";"";"";"";"";"";"";"Urban Sports Club GmbH";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"10.09.2025";"10.09.2025";"KARTENZAHLUNG";"DOENER HAUS CANNSTATT";"";"";"";"";"";"";"Döner Haus Bad Cannstatt";"";"";"-10,80";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"11.09.2025";"11.09.2025";"KARTENZAHLUNG";"SPOTIFY PREMIUM";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"14.09.2025";"14.09.2025";"KARTENZAHLUNG";"AMZN Mktp DE 771204";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-22,10";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"14.09.2025";"14.09.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-199,90";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"22.09.2025";"22.09.2025";"KARTENZAHLUNG";"ADOBE FOTO ABO";"";"";"";"";"";"";"Adobe Systems Software";"";"";"-23,79";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"22.09.2025";"22.09.2025";"KARTENZAHLUNG";"THALIA STUTTGART";"";"";"";"";"";"";"Thalia Bücher GmbH";"";"";"-9,10";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"22.09.2025";"22.09.2025";"KARTENZAHLUNG";"DEAN+DAVID 7711";"";"";"";"";"";"";"dean and david";"";"";"-9,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"23.09.2025";"23.09.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-8,90";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"26.09.2025";"26.09.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-21,90";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"27.09.2025";"27.09.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-157,90";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"27.09.2025";"27.09.2025";"KARTENZAHLUNG";"THALIA STUTTGART";"";"";"";"";"";"";"Thalia Bücher GmbH";"";"";"-31,20";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"27.09.2025";"27.09.2025";"KARTENZAHLUNG";"DEAN+DAVID 7711";"";"";"";"";"";"";"dean and david";"";"";"-9,30";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"28.09.2025";"28.09.2025";"LOHN  GEHALT";"GEHALT 09/2025 PERS.NR 2214";"";"";"";"";"";"";"Bosch Rexroth Personalservice";"";"";"3.120,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"01.10.2025";"01.10.2025";"DAUERAUFTRAG";"HAUSHALT 10/2025";"";"";"";"";"";"";"Gemeinschaftskonto Riedel";"";"";"-1.500,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"03.10.2025";"03.10.2025";"KARTENZAHLUNG";"DOENER HAUS CANNSTATT";"";"";"";"";"";"";"Döner Haus Bad Cannstatt";"";"";"-9,20";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"04.10.2025";"04.10.2025";"KARTENZAHLUNG";"DOENER HAUS CANNSTATT";"";"";"";"";"";"";"Döner Haus Bad Cannstatt";"";"";"-9,30";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"04.10.2025";"04.10.2025";"KARTENZAHLUNG";"THALIA BUCHGESCHENK";"";"";"";"";"";"";"Thalia Bücher GmbH";"";"";"-129,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"05.10.2025";"05.10.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-22,40";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"06.10.2025";"06.10.2025";"FOLGELASTSCHRIFT";"MITGLIEDSCHAFT L 10/2025";"";"";"";"";"";"";"Urban Sports Club GmbH";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"09.10.2025";"09.10.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-63,50";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"10.10.2025";"10.10.2025";"KARTENZAHLUNG";"DECATHLON STUTTGART";"";"";"";"";"";"";"Decathlon Deutschland";"";"";"-32,60";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"11.10.2025";"11.10.2025";"KARTENZAHLUNG";"DOENER HAUS CANNSTATT";"";"";"";"";"";"";"Döner Haus Bad Cannstatt";"";"";"-10,30";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"11.10.2025";"11.10.2025";"KARTENZAHLUNG";"SPOTIFY PREMIUM";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"13.10.2025";"13.10.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-8,70";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"15.10.2025";"15.10.2025";"KARTENZAHLUNG";"THALIA STUTTGART";"";"";"";"";"";"";"Thalia Bücher GmbH";"";"";"-16,20";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"16.10.2025";"16.10.2025";"KARTENZAHLUNG";"THALIA STUTTGART";"";"";"";"";"";"";"Thalia Bücher GmbH";"";"";"-29,90";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"22.10.2025";"22.10.2025";"KARTENZAHLUNG";"ADOBE FOTO ABO";"";"";"";"";"";"";"Adobe Systems Software";"";"";"-23,79";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"26.10.2025";"26.10.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-12,40";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"26.10.2025";"26.10.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-10,10";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"26.10.2025";"26.10.2025";"KARTENZAHLUNG";"DEAN+DAVID 7711";"";"";"";"";"";"";"dean and david";"";"";"-11,90";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"28.10.2025";"28.10.2025";"LOHN  GEHALT";"GEHALT 10/2025 PERS.NR 2214";"";"";"";"";"";"";"Bosch Rexroth Personalservice";"";"";"3.120,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"01.11.2025";"01.11.2025";"DAUERAUFTRAG";"HAUSHALT 11/2025";"";"";"";"";"";"";"Gemeinschaftskonto Riedel";"";"";"-1.500,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"02.11.2025";"02.11.2025";"KARTENZAHLUNG";"DOENER HAUS CANNSTATT";"";"";"";"";"";"";"Döner Haus Bad Cannstatt";"";"";"-6,50";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"03.11.2025";"03.11.2025";"KARTENZAHLUNG";"THALIA STUTTGART";"";"";"";"";"";"";"Thalia Bücher GmbH";"";"";"-15,20";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"05.11.2025";"05.11.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-24,50";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"06.11.2025";"06.11.2025";"KARTENZAHLUNG";"STARBUCKS STUTTGART HBF";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-4,30";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"06.11.2025";"06.11.2025";"KARTENZAHLUNG";"THALIA STUTTGART";"";"";"";"";"";"";"Thalia Bücher GmbH";"";"";"-9,10";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"06.11.2025";"06.11.2025";"FOLGELASTSCHRIFT";"MITGLIEDSCHAFT L 11/2025";"";"";"";"";"";"";"Urban Sports Club GmbH";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"06.11.2025";"06.11.2025";"KARTENZAHLUNG";"DEAN+DAVID 7711";"";"";"";"";"";"";"dean and david";"";"";"-14,90";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"07.11.2025";"07.11.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-65,70";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"11.11.2025";"11.11.2025";"KARTENZAHLUNG";"SPOTIFY PREMIUM";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"12.11.2025";"12.11.2025";"KARTENZAHLUNG";"AMZN Mktp DE 771204";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-52,80";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"12.11.2025";"12.11.2025";"KARTENZAHLUNG";"DOENER HAUS CANNSTATT";"";"";"";"";"";"";"Döner Haus Bad Cannstatt";"";"";"-6,30";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"12.11.2025";"12.11.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-12,90";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"16.11.2025";"16.11.2025";"KARTENZAHLUNG";"DEAN+DAVID 7711";"";"";"";"";"";"";"dean and david";"";"";"-11,70";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"22.11.2025";"22.11.2025";"KARTENZAHLUNG";"ADOBE FOTO ABO";"";"";"";"";"";"";"Adobe Systems Software";"";"";"-23,79";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"25.11.2025";"25.11.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-22,20";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"28.11.2025";"28.11.2025";"LOHN  GEHALT";"GEHALT 11/2025 PERS.NR 2214";"";"";"";"";"";"";"Bosch Rexroth Personalservice";"";"";"3.120,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"28.11.2025";"28.11.2025";"KARTENZAHLUNG";"DOENER HAUS CANNSTATT";"";"";"";"";"";"";"Döner Haus Bad Cannstatt";"";"";"-6,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"01.12.2025";"01.12.2025";"DAUERAUFTRAG";"HAUSHALT 12/2025";"";"";"";"";"";"";"Gemeinschaftskonto Riedel";"";"";"-1.500,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"03.12.2025";"03.12.2025";"KARTENZAHLUNG";"STARBUCKS STUTTGART HBF";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-11,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"05.12.2025";"05.12.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-24,90";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"05.12.2025";"05.12.2025";"KARTENZAHLUNG";"STARBUCKS STUTTGART HBF";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-8,50";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"06.12.2025";"06.12.2025";"FOLGELASTSCHRIFT";"MITGLIEDSCHAFT L 12/2025";"";"";"";"";"";"";"Urban Sports Club GmbH";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"07.12.2025";"07.12.2025";"KARTENZAHLUNG";"DECATHLON STUTTGART";"";"";"";"";"";"";"Decathlon Deutschland";"";"";"-30,40";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"07.12.2025";"07.12.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-31,80";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"07.12.2025";"07.12.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-15,20";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"07.12.2025";"07.12.2025";"KARTENZAHLUNG";"DEAN+DAVID 7711";"";"";"";"";"";"";"dean and david";"";"";"-14,30";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"08.12.2025";"08.12.2025";"KARTENZAHLUNG";"STARBUCKS STUTTGART HBF";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-12,50";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"10.12.2025";"10.12.2025";"KARTENZAHLUNG";"DOENER HAUS CANNSTATT";"";"";"";"";"";"";"Döner Haus Bad Cannstatt";"";"";"-8,20";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"11.12.2025";"11.12.2025";"KARTENZAHLUNG";"SPOTIFY PREMIUM";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"16.12.2025";"16.12.2025";"KARTENZAHLUNG";"MEDIAMARKT KOPFHOERER";"";"";"";"";"";"";"MediaMarkt Stuttgart";"";"";"-450,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"16.12.2025";"16.12.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-184,70";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"16.12.2025";"16.12.2025";"KARTENZAHLUNG";"THALIA STUTTGART";"";"";"";"";"";"";"Thalia Bücher GmbH";"";"";"-12,10";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"18.12.2025";"18.12.2025";"KARTENZAHLUNG";"DEAN+DAVID 7711";"";"";"";"";"";"";"dean and david";"";"";"-10,70";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"22.12.2025";"22.12.2025";"KARTENZAHLUNG";"ADOBE FOTO ABO";"";"";"";"";"";"";"Adobe Systems Software";"";"";"-23,79";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"26.12.2025";"26.12.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-108,20";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"28.12.2025";"28.12.2025";"LOHN  GEHALT";"GEHALT 12/2025 PERS.NR 2214";"";"";"";"";"";"";"Bosch Rexroth Personalservice";"";"";"3.120,00";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"28.12.2025";"28.12.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-15,20";"EUR";"Umsatz gebucht"
"DE18600501010006789012";"28.12.2025";"28.12.2025";"KARTENZAHLUNG";"DEAN+DAVID 7711";"";"";"";"";"";"";"dean and david";"";"";"-17,10";"EUR";"Umsatz gebucht"
