"Auftragskonto";"Buchungstag";"Valutadatum";"Buchungstext";"Verwendungszweck";"Glaeubiger ID";"Mandatsreferenz";"Kundenreferenz (End-to-End)";"Sammlerreferenz";"Lastschrift Ursprungsbetrag";"Auslagenersatz Ruecklastschrift";"Beguenstigter/Zahlungspflichtiger";"Kontonummer/IBAN";"BIC (SWIFT-Code)";"Betrag";"Waehrung";"Info"
"DE07200505501003456789";"22.04.2025";"22.04.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-64,70";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"22.04.2025";"22.04.2025";"GUTSCHRIFT";"RECHNUNG 2025-005 KAMPAGNE";"";"";"";"";"";"";"Werft Digital GmbH";"";"";"2.240,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"24.04.2025";"24.04.2025";"KARTENZAHLUNG";"DENNS BIOMARKT OTTENSEN";"";"";"";"";"";"";"DENNS BIOMARKT";"";"";"-29,90";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"24.04.2025";"24.04.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-59,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"25.04.2025";"25.04.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 04/2025";"";"";"";"";"";"";"HVV Hamburger Verkehrsverbund";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"01.05.2025";"01.05.2025";"DAUERAUFTRAG";"ATELIERMIETE 05/2025";"";"";"";"";"";"";"Atelierhaus Ottensen GbR";"";"";"-780,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"02.05.2025";"02.05.2025";"FOLGELASTSCHRIFT";"COWORKING FLEX 05/2025";"";"";"";"";"";"";"Betahaus Hamburg";"";"";"-199,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"02.05.2025";"02.05.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-26,70";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"03.05.2025";"03.05.2025";"KARTENZAHLUNG";"DENNS BIOMARKT OTTENSEN";"";"";"";"";"";"";"DENNS BIOMARKT";"";"";"-50,20";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"03.05.2025";"03.05.2025";"KARTENZAHLUNG";"GITHUB TEAM ABO";"";"";"";"";"";"";"GitHub Inc";"";"";"-18,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"04.05.2025";"04.05.2025";"KARTENZAHLUNG";"DM FIL 2207 HAMBURG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-27,30";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"05.05.2025";"05.05.2025";"KARTENZAHLUNG";"DENNS BIOMARKT OTTENSEN";"";"";"";"";"";"";"DENNS BIOMARKT";"";"";"-14,10";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"05.05.2025";"05.05.2025";"KARTENZAHLUNG";"FREENOW FAHRT";"";"";"";"";"";"";"FREENOW GmbH";"";"";"-24,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"05.05.2025";"05.05.2025";"FOLGELASTSCHRIFT";"MOBILFUNK 05/2025";"";"";"";"";"";"";"Telefonica Germany GmbH";"";"";"-39,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"06.05.2025";"06.05.2025";"FOLGELASTSCHRIFT";"MITGLIEDSCHAFT M 05/2025";"";"";"";"";"";"";"Urban Sports Club GmbH";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"09.05.2025";"09.05.2025";"KARTENZAHLUNG";"BIO COMPANY HAMBURG";"";"";"";"";"";"";"BIO COMPANY SE";"";"";"-22,20";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"09.05.2025";"09.05.2025";"KARTENZAHLUNG";"DROPBOX PLUS";"";"";"";"";"";"";"Dropbox International";"";"";"-11,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"09.05.2025";"09.05.2025";"GUTSCHRIFT";"RECHNUNG 2025-006 COVER";"";"";"";"";"";"";"Verlag Hoffmann KG";"";"";"1.870,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"09.05.2025";"09.05.2025";"KARTENZAHLUNG";"DM FIL 2207 HAMBURG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-16,40";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"10.05.2025";"10.05.2025";"KARTENZAHLUNG";"DB FERNVERKEHR TICKET";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-147,40";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"10.05.2025";"10.05.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-34,50";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"11.05.2025";"11.05.2025";"KARTENZAHLUNG";"MICROSOFT 365 SINGLE";"";"";"";"";"";"";"Microsoft Ireland Operations";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"12.05.2025";"12.05.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-45,70";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"13.05.2025";"13.05.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-23,30";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"14.05.2025";"14.05.2025";"KARTENZAHLUNG";"BIO COMPANY HAMBURG";"";"";"";"";"";"";"BIO COMPANY SE";"";"";"-56,70";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"14.05.2025";"14.05.2025";"KARTENZAHLUNG";"DEAN+DAVID 2201";"";"";"";"";"";"";"dean and david";"";"";"-16,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"15.05.2025";"15.05.2025";"KARTENZAHLUNG";"AMZN Mktp DE 552108";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-39,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"15.05.2025";"15.05.2025";"FOLGELASTSCHRIFT";"KRANKENVERSICHERUNG 05/2025";"";"";"";"";"";"";"Techniker Krankenkasse";"";"";"-840,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"17.05.2025";"17.05.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-59,30";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"18.05.2025";"18.05.2025";"KARTENZAHLUNG";"DM FIL 2207 HAMBURG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-7,50";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"20.05.2025";"20.05.2025";"KARTENZAHLUNG";"BIO COMPANY HAMBURG";"";"";"";"";"";"";"BIO COMPANY SE";"";"";"-42,60";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"21.05.2025";"21.05.2025";"KARTENZAHLUNG";"FREENOW FAHRT";"";"";"";"";"";"";"FREENOW GmbH";"";"";"-23,10";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"22.05.2025";"22.05.2025";"KARTENZAHLUNG";"ADOBE CREATIVE CLOUD ABO";"";"";"";"";"";"";"Adobe Systems Software";"";"";"-64,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"25.05.2025";"25.05.2025";"KARTENZAHLUNG";"CAFE ELBGOLD OTTENSEN";"";"";"";"";"";"";"Cafe Elbgold";"";"";"-8,90";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"25.05.2025";"25.05.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 05/2025";"";"";"";"";"";"";"HVV Hamburger Verkehrsverbund";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"26.05.2025";"26.05.2025";"KARTENZAHLUNG";"CAFE ELBGOLD OTTENSEN";"";"";"";"";"";"";"Cafe Elbgold";"";"";"-15,30";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"26.05.2025";"26.05.2025";"KARTENZAHLUNG";"STARBUCKS MOENCKEBERGSTRASSE";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-5,90";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"01.06.2025";"01.06.2025";"DAUERAUFTRAG";"ATELIERMIETE 06/2025";"";"";"";"";"";"";"Atelierhaus Ottensen GbR";"";"";"-780,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"01.06.2025";"01.06.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-59,10";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"02.06.2025";"02.06.2025";"FOLGELASTSCHRIFT";"COWORKING FLEX 06/2025";"";"";"";"";"";"";"Betahaus Hamburg";"";"";"-199,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"02.06.2025";"02.06.2025";"KARTENZAHLUNG";"STARBUCKS MOENCKEBERGSTRASSE";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-12,30";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"03.06.2025";"03.06.2025";"KARTENZAHLUNG";"GITHUB TEAM ABO";"";"";"";"";"";"";"GitHub Inc";"";"";"-18,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"03.06.2025";"03.06.2025";"GUTSCHRIFT";"RECHNUNG 2025-007 ETIKETTEN";"";"";"";"";"";"";"Nordlicht Brauerei GmbH";"";"";"3.420,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"04.06.2025";"04.06.2025";"KARTENZAHLUNG";"DEAN+DAVID 2201";"";"";"";"";"";"";"dean and david";"";"";"-10,30";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"05.06.2025";"05.06.2025";"FOLGELASTSCHRIFT";"MOBILFUNK 06/2025";"";"";"";"";"";"";"Telefonica Germany GmbH";"";"";"-39,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"05.06.2025";"05.06.2025";"KARTENZAHLUNG";"DM FIL 2207 HAMBURG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-26,70";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"06.06.2025";"06.06.2025";"FOLGELASTSCHRIFT";"MITGLIEDSCHAFT M 06/2025";"";"";"";"";"";"";"Urban Sports Club GmbH";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"07.06.2025";"07.06.2025";"KARTENZAHLUNG";"CAFE ELBGOLD OTTENSEN";"";"";"";"";"";"";"Cafe Elbgold";"";"";"-6,60";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"08.06.2025";"08.06.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-49,90";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"08.06.2025";"08.06.2025";"KARTENZAHLUNG";"STARBUCKS MOENCKEBERGSTRASSE";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-6,30";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"09.06.2025";"09.06.2025";"KARTENZAHLUNG";"DENNS BIOMARKT OTTENSEN";"";"";"";"";"";"";"DENNS BIOMARKT";"";"";"-19,20";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"09.06.2025";"09.06.2025";"KARTENZAHLUNG";"DROPBOX PLUS";"";"";"";"";"";"";"Dropbox International";"";"";"-11,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"10.06.2025";"10.06.2025";"KARTENZAHLUNG";"FREENOW FAHRT";"";"";"";"";"";"";"FREENOW GmbH";"";"";"-17,80";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"11.06.2025";"11.06.2025";"KARTENZAHLUNG";"AMZN Mktp DE 552108";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-19,90";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"11.06.2025";"11.06.2025";"KARTENZAHLUNG";"MICROSOFT 365 SINGLE";"";"";"";"";"";"";"Microsoft Ireland Operations";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"12.06.2025";"12.06.2025";"KARTENZAHLUNG";"FREENOW FAHRT";"";"";"";"";"";"";"FREENOW GmbH";"";"";"-27,80";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"15.06.2025";"15.06.2025";"KARTENZAHLUNG";"DENNS BIOMARKT OTTENSEN";"";"";"";"";"";"";"DENNS BIOMARKT";"";"";"-50,70";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"15.06.2025";"15.06.2025";"FOLGELASTSCHRIFT";"KRANKENVERSICHERUNG 06/2025";"";"";"";"";"";"";"Techniker Krankenkasse";"";"";"-840,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"17.06.2025";"17.06.2025";"KARTENZAHLUNG";"ALNATURA HAMBURG";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-64,90";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"18.06.2025";"18.06.2025";"KARTENZAHLUNG";"BIO COMPANY HAMBURG";"";"";"";"";"";"";"BIO COMPANY SE";"";"";"-51,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"19.06.2025";"19.06.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-80,10";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"22.06.2025";"22.06.2025";"KARTENZAHLUNG";"ADOBE CREATIVE CLOUD ABO";"";"";"";"";"";"";"Adobe Systems Software";"";"";"-64,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"23.06.2025";"23.06.2025";"KARTENZAHLUNG";"ALNATURA HAMBURG";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-59,10";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"23.06.2025";"23.06.2025";"KARTENZAHLUNG";"DEAN+DAVID 2201";"";"";"";"";"";"";"dean and david";"";"";"-17,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"24.06.2025";"24.06.2025";"KARTENZAHLUNG";"DM FIL 2207 HAMBURG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-21,20";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"25.06.2025";"25.06.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 06/2025";"";"";"";"";"";"";"HVV Hamburger Verkehrsverbund";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"26.06.2025";"26.06.2025";"GUTSCHRIFT";"RECHNUNG 2025-008 SOCIAL";"";"";"";"";"";"";"Kreativagentur Nord GmbH";"";"";"1.180,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"28.06.2025";"28.06.2025";"KARTENZAHLUNG";"DEAN+DAVID 2201";"";"";"";"";"";"";"dean and david";"";"";"-15,90";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"01.07.2025";"01.07.2025";"DAUERAUFTRAG";"ATELIERMIETE 07/2025";"";"";"";"";"";"";"Atelierhaus Ottensen GbR";"";"";"-780,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"02.07.2025";"02.07.2025";"FOLGELASTSCHRIFT";"COWORKING FLEX 07/2025";"";"";"";"";"";"";"Betahaus Hamburg";"";"";"-199,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"03.07.2025";"03.07.2025";"KARTENZAHLUNG";"GITHUB TEAM ABO";"";"";"";"";"";"";"GitHub Inc";"";"";"-18,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"05.07.2025";"05.07.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-28,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"05.07.2025";"05.07.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-40,60";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"05.07.2025";"05.07.2025";"FOLGELASTSCHRIFT";"MOBILFUNK 07/2025";"";"";"";"";"";"";"Telefonica Germany GmbH";"";"";"-39,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"06.07.2025";"06.07.2025";"FOLGELASTSCHRIFT";"MITGLIEDSCHAFT M 07/2025";"";"";"";"";"";"";"Urban Sports Club GmbH";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"07.07.2025";"07.07.2025";"KARTENZAHLUNG";"STARBUCKS MOENCKEBERGSTRASSE";"";"";"";"";"";"";"Starbucks Coffee";"";"";"-12,10";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"09.07.2025";"09.07.2025";"KARTENZAHLUNG";"ALNATURA HAMBURG";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-16,70";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"09.07.2025";"09.07.2025";"KARTENZAHLUNG";"DROPBOX PLUS";"";"";"";"";"";"";"Dropbox International";"";"";"-11,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"09.07.2025";"09.07.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-74,30";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"10.07.2025";"10.07.2025";"ONLINE-UEBERWEISUNG";"UMSATZSTEUER VORANMELDUNG";"";"";"";"";"";"";"Finanzamt Hamburg-Nord";"";"";"-1.800,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"11.07.2025";"11.07.2025";"KARTENZAHLUNG";"MICROSOFT 365 SINGLE";"";"";"";"";"";"";"Microsoft Ireland Operations";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"13.07.2025";"13.07.2025";"KARTENZAHLUNG";"BIO COMPANY HAMBURG";"";"";"";"";"";"";"BIO COMPANY SE";"";"";"-53,80";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"13.07.2025";"13.07.2025";"KARTENZAHLUNG";"CAFE ELBGOLD OTTENSEN";"";"";"";"";"";"";"Cafe Elbgold";"";"";"-9,70";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"15.07.2025";"15.07.2025";"KARTENZAHLUNG";"BIO COMPANY HAMBURG";"";"";"";"";"";"";"BIO COMPANY SE";"";"";"-57,40";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"15.07.2025";"15.07.2025";"KARTENZAHLUNG";"CAFE ELBGOLD OTTENSEN";"";"";"";"";"";"";"Cafe Elbgold";"";"";"-14,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"15.07.2025";"15.07.2025";"FOLGELASTSCHRIFT";"KRANKENVERSICHERUNG 07/2025";"";"";"";"";"";"";"Techniker Krankenkasse";"";"";"-840,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"15.07.2025";"15.07.2025";"GUTSCHRIFT";"RECHNUNG 2025-009 APP ICONS";"";"";"";"";"";"";"Werft Digital GmbH";"";"";"2.640,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"17.07.2025";"17.07.2025";"KARTENZAHLUNG";"BIO COMPANY HAMBURG";"";"";"";"";"";"";"BIO COMPANY SE";"";"";"-35,50";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"20.07.2025";"20.07.2025";"KARTENZAHLUNG";"AMZN Mktp DE 552108";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-42,40";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"22.07.2025";"22.07.2025";"KARTENZAHLUNG";"ADOBE CREATIVE CLOUD ABO";"";"";"";"";"";"";"Adobe Systems Software";"";"";"-64,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"22.07.2025";"22.07.2025";"KARTENZAHLUNG";"BIO COMPANY HAMBURG";"";"";"";"";"";"";"BIO COMPANY SE";"";"";"-42,40";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"22.07.2025";"22.07.2025";"KARTENZAHLUNG";"CAFE ELBGOLD OTTENSEN";"";"";"";"";"";"";"Cafe Elbgold";"";"";"-12,80";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"23.07.2025";"23.07.2025";"KARTENZAHLUNG";"DEAN+DAVID 2201";"";"";"";"";"";"";"dean and david";"";"";"-10,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"24.07.2025";"24.07.2025";"KARTENZAHLUNG";"ALNATURA HAMBURG";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-21,20";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"25.07.2025";"25.07.2025";"KARTENZAHLUNG";"FREENOW FAHRT";"";"";"";"";"";"";"FREENOW GmbH";"";"";"-18,30";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"25.07.2025";"25.07.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 07/2025";"";"";"";"";"";"";"HVV Hamburger Verkehrsverbund";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"25.07.2025";"25.07.2025";"KARTENZAHLUNG";"REWE SAGT DANKE. BIS BALD";"";"";"";"";"";"";"REWE Markt GmbH";"";"";"-31,40";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"01.08.2025";"01.08.2025";"DAUERAUFTRAG";"ATELIERMIETE 08/2025";"";"";"";"";"";"";"Atelierhaus Ottensen GbR";"";"";"-780,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"02.08.2025";"02.08.2025";"FOLGELASTSCHRIFT";"COWORKING FLEX 08/2025";"";"";"";"";"";"";"Betahaus Hamburg";"";"";"-199,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"02.08.2025";"02.08.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-55,30";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"03.08.2025";"03.08.2025";"KARTENZAHLUNG";"GITHUB TEAM ABO";"";"";"";"";"";"";"GitHub Inc";"";"";"-18,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"03.08.2025";"03.08.2025";"KARTENZAHLUNG";"DEAN+DAVID 2201";"";"";"";"";"";"";"dean and david";"";"";"-11,70";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"04.08.2025";"04.08.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-20,40";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"05.08.2025";"05.08.2025";"FOLGELASTSCHRIFT";"MOBILFUNK 08/2025";"";"";"";"";"";"";"Telefonica Germany GmbH";"";"";"-39,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"06.08.2025";"06.08.2025";"FOLGELASTSCHRIFT";"MITGLIEDSCHAFT M 08/2025";"";"";"";"";"";"";"Urban Sports Club GmbH";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"09.08.2025";"09.08.2025";"KARTENZAHLUNG";"DROPBOX PLUS";"";"";"";"";"";"";"Dropbox International";"";"";"-11,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"09.08.2025";"09.08.2025";"KARTENZAHLUNG";"FREENOW FAHRT";"";"";"";"";"";"";"FREENOW GmbH";"";"";"-9,20";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"11.08.2025";"11.08.2025";"KARTENZAHLUNG";"ALNATURA HAMBURG";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-19,70";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"11.08.2025";"11.08.2025";"KARTENZAHLUNG";"MICROSOFT 365 SINGLE";"";"";"";"";"";"";"Microsoft Ireland Operations";"";"";"-10,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"13.08.2025";"13.08.2025";"KARTENZAHLUNG";"CAFE ELBGOLD OTTENSEN";"";"";"";"";"";"";"Cafe Elbgold";"";"";"-7,90";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"13.08.2025";"13.08.2025";"KARTENZAHLUNG";"DEAN+DAVID 2201";"";"";"";"";"";"";"dean and david";"";"";"-16,30";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"13.08.2025";"13.08.2025";"KARTENZAHLUNG";"DEAN+DAVID 2201";"";"";"";"";"";"";"dean and david";"";"";"-10,40";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"14.08.2025";"14.08.2025";"KARTENZAHLUNG";"FREENOW FAHRT";"";"";"";"";"";"";"FREENOW GmbH";"";"";"-26,30";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"15.08.2025";"15.08.2025";"FOLGELASTSCHRIFT";"KRANKENVERSICHERUNG 08/2025";"";"";"";"";"";"";"Techniker Krankenkasse";"";"";"-840,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"16.08.2025";"16.08.2025";"KARTENZAHLUNG";"AMZN Mktp DE 552108";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-56,90";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"17.08.2025";"17.08.2025";"KARTENZAHLUNG";"DB FERNVERKEHR TICKET";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-92,50";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"20.08.2025";"20.08.2025";"KARTENZAHLUNG";"ALNATURA HAMBURG";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-63,30";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"21.08.2025";"21.08.2025";"KARTENZAHLUNG";"DENNS BIOMARKT OTTENSEN";"";"";"";"";"";"";"DENNS BIOMARKT";"";"";"-16,40";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"21.08.2025";"21.08.2025";"KARTENZAHLUNG";"DEAN+DAVID 2201";"";"";"";"";"";"";"dean and david";"";"";"-10,80";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"21.08.2025";"21.08.2025";"KARTENZAHLUNG";"DM FIL 2207 HAMBURG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-11,10";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"22.08.2025";"22.08.2025";"KARTENZAHLUNG";"ADOBE CREATIVE CLOUD ABO";"";"";"";"";"";"";"Adobe Systems Software";"";"";"-64,99";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"23.08.2025";"23.08.2025";"KARTENZAHLUNG";"ALNATURA HAMBURG";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-64,10";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"25.08.2025";"25.08.2025";"KARTENZAHLUNG";"BIO COMPANY HAMBURG";"";"";"";"";"";"";"BIO COMPANY SE";"";"";"-41,40";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"25.08.2025";"25.08.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 08/2025";"";"";"";"";"";"";"HVV Hamburger Verkehrsverbund";"";"";"-49,00";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"27.08.2025";"27.08.2025";"KARTENZAHLUNG";"ALNATURA HAMBURG";"";"";"";"";"";"";"Alnatura Produktions";"";"";"-49,40";"EUR";"Umsatz gebucht"
"DE07200505501003456789";"28.08.2025";"28.08.2025";"KARTENZAHLUNG";"DENNS BIOMARKT OTTENSEN";"";"";"";"";"";"";"DENNS BIOMARKT";"";"";"-16,60";"EUR";"Umsatz gebucht"
