"Auftragskonto";"Buchungstag";"Valutadatum";"Buchungstext";"Verwendungszweck";"Glaeubiger ID";"Mandatsreferenz";"Kundenreferenz (End-to-End)";"Sammlerreferenz";"Lastschrift Ursprungsbetrag";"Auslagenersatz Ruecklastschrift";"Beguenstigter/Zahlungspflichtiger";"Kontonummer/IBAN";"BIC (SWIFT-Code)";"Betrag";"Waehrung";"Info"
"DE21860555920001234567";"25.05.2025";"25.05.2025";"KARTENZAHLUNG";"THALIA LEIPZIG HAUPTBAHNHOF";"";"";"";"";"";"";"Thalia Bücher GmbH";"";"";"-23,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"26.05.2025";"26.05.2025";"KARTENZAHLUNG";"MCDONALDS 1188 LEIPZIG";"";"";"";"";"";"";"MCDONALDS DEUTSCHLAND";"";"";"-8,60";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"26.05.2025";"26.05.2025";"KARTENZAHLUNG";"NETTO FILIALE 2201";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-14,10";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"27.05.2025";"27.05.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-23,40";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"28.05.2025";"28.05.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-27,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"28.05.2025";"28.05.2025";"LOHN  GEHALT";"HIWI VERTRAG 05/2025";"";"";"";"";"";"";"Universitaet Leipzig";"";"";"520,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"01.06.2025";"01.06.2025";"DAUERAUFTRAG";"MIETE WG ZIMMER 06/2025";"";"";"";"";"";"";"WG Hausverwaltung Lindenau";"";"";"-380,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"02.06.2025";"02.06.2025";"KARTENZAHLUNG";"AMZN Mktp DE 774512";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-46,60";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"02.06.2025";"02.06.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 06/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-29,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"02.06.2025";"02.06.2025";"KARTENZAHLUNG";"DOENER HAUS CONNEWITZ";"";"";"";"";"";"";"Döner Haus Connewitz";"";"";"-8,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"05.06.2025";"05.06.2025";"KARTENZAHLUNG";"NETTO FILIALE 2201";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-5,10";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"05.06.2025";"05.06.2025";"KARTENZAHLUNG";"PENNY 4408 LEIPZIG";"";"";"";"";"";"";"PENNY Markt GmbH";"";"";"-23,60";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"05.06.2025";"05.06.2025";"FOLGELASTSCHRIFT";"SPOTIFY PREMIUM STUDENT";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-5,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"07.06.2025";"07.06.2025";"FOLGELASTSCHRIFT";"NETFLIX BASIS ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-4,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"07.06.2025";"07.06.2025";"KARTENZAHLUNG";"DM FIL 4412 LEIPZIG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-17,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"08.06.2025";"08.06.2025";"KARTENZAHLUNG";"NETTO FILIALE 2201";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-19,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"09.06.2025";"09.06.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-18,60";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"10.06.2025";"10.06.2025";"FOLGELASTSCHRIFT";"MITGLIEDSBEITRAG 06/2025";"";"";"";"";"";"";"McFIT GmbH";"";"";"-19,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"11.06.2025";"11.06.2025";"KARTENZAHLUNG";"CAFE PUSCHKIN LEIPZIG";"";"";"";"";"";"";"Cafe Puschkin";"";"";"-13,60";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"11.06.2025";"11.06.2025";"KARTENZAHLUNG";"DOENER HAUS CONNEWITZ";"";"";"";"";"";"";"Döner Haus Connewitz";"";"";"-9,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"12.06.2025";"12.06.2025";"KARTENZAHLUNG";"LIDL DANKT IHNEN";"";"";"";"";"";"";"LIDL Vertriebs GmbH";"";"";"-38,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"12.06.2025";"12.06.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-113,50";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"12.06.2025";"12.06.2025";"FOLGELASTSCHRIFT";"MOBILFUNK 06/2025";"";"";"";"";"";"";"congstar GmbH";"";"";"-12,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"15.06.2025";"15.06.2025";"GUTSCHRIFT";"BAFOEG 06/2025";"";"";"";"";"";"";"Studentenwerk Leipzig";"";"";"992,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"16.06.2025";"16.06.2025";"KARTENZAHLUNG";"BAECKEREI STEINECKE";"";"";"";"";"";"";"Bäckerei Steinecke";"";"";"-4,50";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"16.06.2025";"16.06.2025";"KARTENZAHLUNG";"LIDL DANKT IHNEN";"";"";"";"";"";"";"LIDL Vertriebs GmbH";"";"";"-28,70";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"17.06.2025";"17.06.2025";"KARTENZAHLUNG";"NETTO FILIALE 2201";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-21,30";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"20.06.2025";"20.06.2025";"KARTENZAHLUNG";"NETTO FILIALE 2201";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-16,10";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"24.06.2025";"24.06.2025";"KARTENZAHLUNG";"CAFE PUSCHKIN LEIPZIG";"";"";"";"";"";"";"Cafe Puschkin";"";"";"-13,70";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"25.06.2025";"25.06.2025";"KARTENZAHLUNG";"MCDONALDS 1188 LEIPZIG";"";"";"";"";"";"";"MCDONALDS DEUTSCHLAND";"";"";"-12,50";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"28.06.2025";"28.06.2025";"LOHN  GEHALT";"HIWI VERTRAG 06/2025";"";"";"";"";"";"";"Universitaet Leipzig";"";"";"520,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"01.07.2025";"01.07.2025";"DAUERAUFTRAG";"MIETE WG ZIMMER 07/2025";"";"";"";"";"";"";"WG Hausverwaltung Lindenau";"";"";"-380,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"02.07.2025";"02.07.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 07/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-29,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"02.07.2025";"02.07.2025";"KARTENZAHLUNG";"FLIXBUS LEIPZIG AMSTERDAM";"";"";"";"";"";"";"FlixBus DACH GmbH";"";"";"-189,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"05.07.2025";"05.07.2025";"FOLGELASTSCHRIFT";"SPOTIFY PREMIUM STUDENT";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-5,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"06.07.2025";"06.07.2025";"KARTENZAHLUNG";"DM FIL 4412 LEIPZIG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-13,30";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"07.07.2025";"07.07.2025";"FOLGELASTSCHRIFT";"NETFLIX BASIS ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-4,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"07.07.2025";"07.07.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-182,40";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"09.07.2025";"09.07.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-5,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"10.07.2025";"10.07.2025";"KARTENZAHLUNG";"BAECKEREI STEINECKE";"";"";"";"";"";"";"Bäckerei Steinecke";"";"";"-6,80";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"10.07.2025";"10.07.2025";"KARTENZAHLUNG";"MCDONALDS 1188 LEIPZIG";"";"";"";"";"";"";"MCDONALDS DEUTSCHLAND";"";"";"-8,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"10.07.2025";"10.07.2025";"FOLGELASTSCHRIFT";"MITGLIEDSBEITRAG 07/2025";"";"";"";"";"";"";"McFIT GmbH";"";"";"-19,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"12.07.2025";"12.07.2025";"KARTENZAHLUNG";"MCDONALDS 1188 LEIPZIG";"";"";"";"";"";"";"MCDONALDS DEUTSCHLAND";"";"";"-7,80";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"12.07.2025";"12.07.2025";"FOLGELASTSCHRIFT";"MOBILFUNK 07/2025";"";"";"";"";"";"";"congstar GmbH";"";"";"-12,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"13.07.2025";"13.07.2025";"KARTENZAHLUNG";"BAECKEREI STEINECKE";"";"";"";"";"";"";"Bäckerei Steinecke";"";"";"-5,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"13.07.2025";"13.07.2025";"KARTENZAHLUNG";"DOENER HAUS CONNEWITZ";"";"";"";"";"";"";"Döner Haus Connewitz";"";"";"-6,60";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"15.07.2025";"15.07.2025";"KARTENZAHLUNG";"PENNY 4408 LEIPZIG";"";"";"";"";"";"";"PENNY Markt GmbH";"";"";"-16,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"15.07.2025";"15.07.2025";"GUTSCHRIFT";"BAFOEG 07/2025";"";"";"";"";"";"";"Studentenwerk Leipzig";"";"";"992,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"17.07.2025";"17.07.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-123,10";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"20.07.2025";"20.07.2025";"KARTENZAHLUNG";"DECATHLON LEIPZIG";"";"";"";"";"";"";"Decathlon Deutschland";"";"";"-46,10";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"21.07.2025";"21.07.2025";"KARTENZAHLUNG";"NETTO FILIALE 2201";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-12,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"24.07.2025";"24.07.2025";"KARTENZAHLUNG";"BAECKEREI STEINECKE";"";"";"";"";"";"";"Bäckerei Steinecke";"";"";"-2,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"28.07.2025";"28.07.2025";"KARTENZAHLUNG";"PENNY 4408 LEIPZIG";"";"";"";"";"";"";"PENNY Markt GmbH";"";"";"-19,30";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"28.07.2025";"28.07.2025";"LOHN  GEHALT";"HIWI VERTRAG 07/2025";"";"";"";"";"";"";"Universitaet Leipzig";"";"";"520,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"01.08.2025";"01.08.2025";"DAUERAUFTRAG";"MIETE WG ZIMMER 08/2025";"";"";"";"";"";"";"WG Hausverwaltung Lindenau";"";"";"-380,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"02.08.2025";"02.08.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 08/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-29,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"02.08.2025";"02.08.2025";"KARTENZAHLUNG";"NETTO FILIALE 2201";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-7,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"04.08.2025";"04.08.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-26,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"05.08.2025";"05.08.2025";"FOLGELASTSCHRIFT";"SPOTIFY PREMIUM STUDENT";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-5,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"07.08.2025";"07.08.2025";"FOLGELASTSCHRIFT";"NETFLIX BASIS ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-4,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"07.08.2025";"07.08.2025";"KARTENZAHLUNG";"PENNY 4408 LEIPZIG";"";"";"";"";"";"";"PENNY Markt GmbH";"";"";"-10,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"08.08.2025";"08.08.2025";"KARTENZAHLUNG";"MCDONALDS 1188 LEIPZIG";"";"";"";"";"";"";"MCDONALDS DEUTSCHLAND";"";"";"-7,10";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"10.08.2025";"10.08.2025";"FOLGELASTSCHRIFT";"MITGLIEDSBEITRAG 08/2025";"";"";"";"";"";"";"McFIT GmbH";"";"";"-19,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"10.08.2025";"10.08.2025";"KARTENZAHLUNG";"NETTO FILIALE 2201";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-15,40";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"12.08.2025";"12.08.2025";"FOLGELASTSCHRIFT";"MOBILFUNK 08/2025";"";"";"";"";"";"";"congstar GmbH";"";"";"-12,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"14.08.2025";"14.08.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-19,60";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"15.08.2025";"15.08.2025";"GUTSCHRIFT";"BAFOEG 08/2025";"";"";"";"";"";"";"Studentenwerk Leipzig";"";"";"992,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"20.08.2025";"20.08.2025";"KARTENZAHLUNG";"DM FIL 4412 LEIPZIG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-25,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"22.08.2025";"22.08.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-125,80";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"23.08.2025";"23.08.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-114,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"24.08.2025";"24.08.2025";"KARTENZAHLUNG";"PENNY 4408 LEIPZIG";"";"";"";"";"";"";"PENNY Markt GmbH";"";"";"-4,10";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"26.08.2025";"26.08.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-21,60";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"28.08.2025";"28.08.2025";"KARTENZAHLUNG";"AMZN Mktp DE 774512";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-14,10";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"28.08.2025";"28.08.2025";"KARTENZAHLUNG";"BAECKEREI STEINECKE";"";"";"";"";"";"";"Bäckerei Steinecke";"";"";"-4,60";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"28.08.2025";"28.08.2025";"KARTENZAHLUNG";"CAFE PUSCHKIN LEIPZIG";"";"";"";"";"";"";"Cafe Puschkin";"";"";"-5,20";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"28.08.2025";"28.08.2025";"KARTENZAHLUNG";"PENNY 4408 LEIPZIG";"";"";"";"";"";"";"PENNY Markt GmbH";"";"";"-7,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"28.08.2025";"28.08.2025";"LOHN  GEHALT";"HIWI VERTRAG 08/2025";"";"";"";"";"";"";"Universitaet Leipzig";"";"";"520,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"01.09.2025";"01.09.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-24,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"01.09.2025";"01.09.2025";"DAUERAUFTRAG";"MIETE WG ZIMMER 09/2025";"";"";"";"";"";"";"WG Hausverwaltung Lindenau";"";"";"-380,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"02.09.2025";"02.09.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 09/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-29,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"02.09.2025";"02.09.2025";"KARTENZAHLUNG";"PENNY 4408 LEIPZIG";"";"";"";"";"";"";"PENNY Markt GmbH";"";"";"-28,70";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"03.09.2025";"03.09.2025";"KARTENZAHLUNG";"AMZN Mktp DE 774512";"";"";"";"";"";"";"AMAZON EU S.A R.L.";"";"";"-21,20";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"05.09.2025";"05.09.2025";"FOLGELASTSCHRIFT";"SPOTIFY PREMIUM STUDENT";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-5,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"07.09.2025";"07.09.2025";"FOLGELASTSCHRIFT";"NETFLIX BASIS ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-4,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"08.09.2025";"08.09.2025";"KARTENZAHLUNG";"DM FIL 4412 LEIPZIG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-9,20";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"10.09.2025";"10.09.2025";"FOLGELASTSCHRIFT";"MITGLIEDSBEITRAG 09/2025";"";"";"";"";"";"";"McFIT GmbH";"";"";"-19,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"12.09.2025";"12.09.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-27,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"12.09.2025";"12.09.2025";"KARTENZAHLUNG";"PENNY 4408 LEIPZIG";"";"";"";"";"";"";"PENNY Markt GmbH";"";"";"-8,30";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"12.09.2025";"12.09.2025";"FOLGELASTSCHRIFT";"MOBILFUNK 09/2025";"";"";"";"";"";"";"congstar GmbH";"";"";"-12,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"13.09.2025";"13.09.2025";"KARTENZAHLUNG";"CAFE PUSCHKIN LEIPZIG";"";"";"";"";"";"";"Cafe Puschkin";"";"";"-3,60";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"15.09.2025";"15.09.2025";"GUTSCHRIFT";"BAFOEG 09/2025";"";"";"";"";"";"";"Studentenwerk Leipzig";"";"";"992,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"16.09.2025";"16.09.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-29,10";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"19.09.2025";"19.09.2025";"KARTENZAHLUNG";"NETTO FILIALE 2201";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-19,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"19.09.2025";"19.09.2025";"KARTENZAHLUNG";"DM FIL 4412 LEIPZIG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-13,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"22.09.2025";"22.09.2025";"KARTENZAHLUNG";"BAECKEREI STEINECKE";"";"";"";"";"";"";"Bäckerei Steinecke";"";"";"-8,70";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"22.09.2025";"22.09.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-24,80";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"26.09.2025";"26.09.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-103,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"28.09.2025";"28.09.2025";"LOHN  GEHALT";"HIWI VERTRAG 09/2025";"";"";"";"";"";"";"Universitaet Leipzig";"";"";"520,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"01.10.2025";"01.10.2025";"KARTENZAHLUNG";"DOENER HAUS CONNEWITZ";"";"";"";"";"";"";"Döner Haus Connewitz";"";"";"-5,80";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"01.10.2025";"01.10.2025";"DAUERAUFTRAG";"MIETE WG ZIMMER 10/2025";"";"";"";"";"";"";"WG Hausverwaltung Lindenau";"";"";"-380,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"02.10.2025";"02.10.2025";"FOLGELASTSCHRIFT";"DEUTSCHLANDTICKET 10/2025";"";"";"";"";"";"";"Deutsche Bahn AG";"";"";"-29,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"05.10.2025";"05.10.2025";"KARTENZAHLUNG";"LIDL DANKT IHNEN";"";"";"";"";"";"";"LIDL Vertriebs GmbH";"";"";"-35,20";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"05.10.2025";"05.10.2025";"FOLGELASTSCHRIFT";"SPOTIFY PREMIUM STUDENT";"";"";"";"";"";"";"SPOTIFY AB";"";"";"-5,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"07.10.2025";"07.10.2025";"FOLGELASTSCHRIFT";"NETFLIX BASIS ABO";"";"";"";"";"";"";"NETFLIX INTERNATIONAL BV";"";"";"-4,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"08.10.2025";"08.10.2025";"ONLINE-UEBERWEISUNG";"SEMESTERBEITRAG WS 2025/26";"";"";"";"";"";"";"Universitaet Leipzig";"";"";"-260,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"09.10.2025";"09.10.2025";"KARTENZAHLUNG";"MCDONALDS 1188 LEIPZIG";"";"";"";"";"";"";"MCDONALDS DEUTSCHLAND";"";"";"-10,40";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"09.10.2025";"09.10.2025";"KARTENZAHLUNG";"NETTO FILIALE 2201";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-6,10";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"09.10.2025";"09.10.2025";"KARTENZAHLUNG";"DM FIL 4412 LEIPZIG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-7,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"10.10.2025";"10.10.2025";"FOLGELASTSCHRIFT";"MITGLIEDSBEITRAG 10/2025";"";"";"";"";"";"";"McFIT GmbH";"";"";"-19,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"11.10.2025";"11.10.2025";"KARTENZAHLUNG";"DECATHLON LEIPZIG";"";"";"";"";"";"";"Decathlon Deutschland";"";"";"-38,60";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"11.10.2025";"11.10.2025";"KARTENZAHLUNG";"PENNY 4408 LEIPZIG";"";"";"";"";"";"";"PENNY Markt GmbH";"";"";"-20,50";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"12.10.2025";"12.10.2025";"KARTENZAHLUNG";"MEDIAMARKT NOTEBOOK";"";"";"";"";"";"";"MediaMarkt Leipzig";"";"";"-749,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"12.10.2025";"12.10.2025";"FOLGELASTSCHRIFT";"MOBILFUNK 10/2025";"";"";"";"";"";"";"congstar GmbH";"";"";"-12,99";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"13.10.2025";"13.10.2025";"KARTENZAHLUNG";"ALDI SUED SAGT DANKE";"";"";"";"";"";"";"ALDI SÜD";"";"";"-22,50";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"15.10.2025";"15.10.2025";"KARTENZAHLUNG";"CAFE PUSCHKIN LEIPZIG";"";"";"";"";"";"";"Cafe Puschkin";"";"";"-12,80";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"15.10.2025";"15.10.2025";"KARTENZAHLUNG";"NETTO FILIALE 2201";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-30,90";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"15.10.2025";"15.10.2025";"GUTSCHRIFT";"BAFOEG 10/2025";"";"";"";"";"";"";"Studentenwerk Leipzig";"";"";"992,00";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"19.10.2025";"19.10.2025";"KARTENZAHLUNG";"DM FIL 4412 LEIPZIG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-8,60";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"21.10.2025";"21.10.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-124,30";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"24.10.2025";"24.10.2025";"BARGELDAUSZAHLUNG";"GA NR00012345 AUSZAHLUNG";"";"";"";"";"";"";"Sparkasse Geldautomat";"";"";"-64,10";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"26.10.2025";"26.10.2025";"KARTENZAHLUNG";"NETTO FILIALE 2201";"";"";"";"";"";"";"NETTO MARKEN-DISCOUNT";"";"";"-13,30";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"26.10.2025";"26.10.2025";"KARTENZAHLUNG";"DM FIL 4412 LEIPZIG";"";"";"";"";"";"";"dm drogerie markt";"";"";"-5,80";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"27.10.2025";"27.10.2025";"KARTENZAHLUNG";"LIEFERANDO BESTELLUNG";"";"";"";"";"";"";"Lieferando.de";"";"";"-23,20";"EUR";"Umsatz gebucht"
"DE21860555920001234567";"28.10.2025";"28.10.2025";"LOHN  GEHALT";"HIWI VERTRAG 10/2025";"";"";"";"";"";"";"Universitaet Leipzig";"";"";"520,00";"EUR";"Umsatz gebucht"
